"id_product";"id_shop";"id_lang";"description";"description_short";"link_rewrite";"meta_description";"meta_keywords";"meta_title";"name";"available_now";"available_later"
"526";"1";"1";"<p><strong><span id=""Section-Title"">IR Corrected Design</span></strong><br />IR-Corrected lens is designed to produce crisp and bright images, no matter how dark or bright the surrounding environment may be. <br /><br /><strong>Kowa's 3-CAM Design</strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Ideal for Multiple Applications</strong><br />ITS, Airport, Railway, Harbor, and other high-end surveillance applications</p>";"<p>Kowa's Zoom Day and Night Megapixel lenses are IR corrected, meaning these lenses are designed to handle lighting transitions from day to night without needing to manually adjust the focus. These lenses also have a high transmission range up to 50 nanometers, making these lenses excellent for long range surveillance applications.</p>";"LMZ16160AMPDC-IR";NULL;NULL;NULL;"LMZ16160AMPDC-IR";NULL;NULL
"527";"1";"1";"<p><strong><span id=""Section-Title"">IR Corrected Design</span></strong><br />IR-Corrected lens is designed to produce crisp and bright images, no matter how dark or bright the surrounding environment may be. <br /><br /><strong>Kowa's 3-CAM Design</strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Ideal for Multiple Applications</strong><br />ITS, Airport, Railway, Harbor, and other high-end surveillance applications</p>";"<p>Kowa's Zoom Day and Night Megapixel lenses are IR corrected, meaning these lenses are designed to handle lighting transitions from day to night without needing to manually adjust the focus. These lenses also have a high transmission range up to 50 nanometers, making these lenses excellent for long range surveillance applications.</p>";"LMZ16160M3P-IR";NULL;NULL;NULL;"LMZ16160M3P-IR";NULL;NULL
"528";"1";"1";"<p><strong><span id=""Section-Title"">IR Corrected Design</span></strong><br />IR-Corrected lens is designed to produce crisp and bright images, no matter how dark or bright the surrounding environment may be. <br /><br /><strong>Kowa's 3-CAM Design</strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Ideal for Multiple Applications</strong><br />ITS, Airport, Railway, Harbor, and other high-end surveillance applications</p>";"<p>Kowa's Zoom Day and Night Megapixel lenses are IR corrected, meaning these lenses are designed to handle lighting transitions from day to night without needing to manually adjust the focus. These lenses also have a high transmission range up to 50 nanometers, making these lenses excellent for long range surveillance applications.</p>";"LMZ1177AMPDC-IR";NULL;NULL;NULL;"LMZ1177AMPDC-IR";NULL;NULL
"529";"1";"1";"<p><strong><span id=""Section-Title"">IR Corrected Design</span></strong><br />IR-Corrected lens is designed to produce crisp and bright images, no matter how dark or bright the surrounding environment may be. <br /><br /><strong>Kowa's 3-CAM Design</strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Ideal for Multiple Applications</strong><br />ITS, Airport, Railway, Harbor, and other high-end surveillance applications <br /><br /><strong>Designed for Cameras Up to 5MP Resolution</strong><br /><br /><br /><strong>HD Multi-Megapixel Lens</strong><br />High definition lens provides the maximum clarity possible, able to create an exact replica of the surrounding environment<br /><br /><strong>3-Motor Version</strong><br /><br /><br /><strong>Aspherical Lens</strong><br />Reduces distortion and produces a high definition picture<br /><br /><strong>Preset Function</strong></p>";"<p>Kowa's Zoom Day and Night Megapixel lenses are IR corrected, meaning these lenses are designed to handle lighting transitions from day to night without needing to manually adjust the focus. These lenses also have a high transmission range up to 50 nanometers, making these lenses excellent for long range surveillance applications.</p>";"LMZ1177M3P-IR";NULL;NULL;NULL;"LMZ1177M3P-IR";NULL;NULL
"530";"1";"1";"<p><strong><span id=""Section-Title"">IR Corrected Design</span></strong><br />IR-Corrected lens is designed to produce crisp and bright images, no matter how dark or bright the surrounding environment may be. <br /><br /><strong>Kowa's 3-CAM Design</strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Ideal for Multiple Applications</strong><br />ITS, Airport, Railway, Harbor, and other high-end surveillance applications</p>";"<p>Kowa's Zoom Day and Night Megapixel lenses are IR corrected, meaning these lenses are designed to handle lighting transitions from day to night without needing to manually adjust the focus. These lenses also offer high transmission up to 50 nanometers, making these lenses excellent for long range surveillance applications.</p>";"LMZ0812AMPDC-IR";NULL;NULL;NULL;"LMZ0812AMPDC-IR";NULL;NULL
"531";"1";"1";"<p><strong><span id=""Section-Title"">IR Corrected Design</span></strong><br />IR-Corrected lens is designed to produce crisp and bright images, no matter how dark or bright the surrounding environment may be. <br /><br /><strong>Kowa's 3-CAM Design</strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Ideal for Multiple Applications</strong><br />ITS, Airport, Railway, Harbor, and other high-end surveillance applications</p>";"<p>Kowa's Zoom Day and Night Megapixel lenses are IR corrected, meaning these lenses are designed to handle lighting transitions from day to night without needing to manually adjust the focus. These lenses also offer high transmission up to 50 nanometers, making these lenses excellent for long range surveillance applications.</p>";"LMZ0812M3P-IR";NULL;NULL;NULL;"LMZ0812M3P-IR";NULL;NULL
"532";"1";"1";"<p><strong><span id=""Section-Title"">IR Corrected Design</span></strong><br />IR-Corrected lens is designed to produce crisp and bright images, no matter how dark or bright the surrounding environment may be. <br /><br /><strong>Designed for High-End Surveillance Applications</strong><br />Creates high quality images, even across long distances</p>";"<p>The LMZ20550AMPDC-IR zoom megapixel lens is IR corrected for smooth transitions from day to night lighting conditions without having to manually adjust the focus.</p>";"LMZ20550AMPDC-IR";NULL;NULL;NULL;"LMZ20550AMPDC-IR";NULL;NULL
"533";"1";"1";"<p><strong><span id=""Section-Title"">XD Extra Low Dispersion</span></strong><br />Kowa's wide-band multi-coating effectively reduces glare and refraction<br /><br /><strong>Kowa's 3-CAM Design</strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.</p>";"<p>Kowa's Zoom Megapixel Lenses are high transmission lenses designed for high definition surveillance applications. In addition, these large telephoto lenses are more cost effective compared to competing brands, ensuring that you receive top quality lenses and still stay under budget.</p>";"LMZ1000AMPDC-XF";NULL;NULL;NULL;"LMZ1000AMPDC-XF";NULL;NULL
"534";"1";"1";"<p><strong><span id=""Section-Title"">Kowa's 3-CAM Design</span></strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Kowa's Bearing CAM Design</strong><br />To support the 3-CAM design, Kowa's Bearing CAM development is especially important for long range zoom lenses. To support the weight and larger diameter, Kowa's Bearing CAM focus system uses dozens of ball bearings to absorb extra pressure while maintaining a smooth rotation.</p>";"<p>Designed for long distance surveillance applications where high resolution and performance are required, the LMZ20750AMPDC-XF utilizes Kowa's unique ball bearing CAM focus system to reduce friction during focusing movement and minimizes mechanical play. The result is improved image stability, which is often critical for super telephoto zoom lens applications.</p>";"LMZ20750AMPDC-XF";NULL;NULL;NULL;"LMZ20750AMPDC-XF";NULL;NULL
"535";"1";"1";"<p><strong><span id=""Section-Title"">XD Extra Low Dispersion</span></strong><br />Kowa's wide-band multi-coating effectively reduces glare and refraction<br /><br /><strong>HD Multi-Megapixel Lens</strong><br />High definition lens provides the maximum clarity possible, able to create an exact replica of the surrounding environment<br /><br /><strong>Auto-Iris (DC)</strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>For Cameras with Greater than 3MP Resolution</strong><br /><br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>Introducing the new lineup of multi-megapixel motorized zoom lenses designed for high defininition surveillance applications. Utilizing Kowa's advanced 3-CAM design and eXtra-low Dispersion glass, these lenses will pave the way for endless possibilities in the high end surveillance industry.</p>";"LMZ0824AMPDC-XF";NULL;NULL;NULL;"LMZ0824AMPDC-XF";NULL;NULL
"536";"1";"1";"<p><strong><span id=""Section-Title"">Kowa's 3-CAM Design</span></strong><br />Kowa's innovative 3-CAM design utilizes guide pins to minimize contact points thus significantly reducing friction and torque for a higher optical performance, longer lifetime and increased durability. The 3-CAM design is more robust and solves the problem of de-centering due to its guided pin design, in addition to the decreased internal reflection and reduced need for grease on the focus and zoom mechanisms.<br /><br /><strong>Designed for High-End Surveillance Applications</strong><br />Creates high quality images, even across long distances</p>";"<p>Kowa's Zoom Megapixel Lenses are high transmission lenses designed for high definition surveillance applications. In addition, these large telephoto lenses are more cost effective compared to competing brands, ensuring that you receive top quality lenses and still stay under budget.</p>";"LMZ1236AMPDC-XF";NULL;NULL;NULL;"LMZ1236AMPDC-XF";NULL;NULL
"537";"1";"1";"<p><strong><span id=""Section-Title"">Designed for High-End Surveillance Applications</span></strong><br />Creates high quality images, even across long distances<br /><br /><strong>Preset Function</strong><br /><br /><br /><strong>Zoom Lens</strong><br />Varied focal length<br /><br /><strong>Auto-Iris (DC)</strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>For Cameras Up to 3MP Resolution</strong></p>";"<p>Kowa's Zoom Megapixel Lenses are high transmission lenses designed for high definition surveillance applications. In addition, these large telephoto lenses are more cost effective compared to competing brands, ensuring that you receive top quality lenses and still stay under budget.</p>";"LMZ7527AMPDC";NULL;NULL;NULL;"LMZ7527AMPDC";NULL;NULL
